id_lectura,id_sensor,id_lote,temperatura,humedad,timestamp
518,1,1,36.88,56.98,2026-06-04 20:10:00
519,1,1,25.45,85.89,2026-06-04 20:20:00
520,1,1,,55.48,2026-06-04 20:30:00
521,1,1,24.76,56.5,2026-06-04 20:40:00
522,1,1,23.47,52.57,2026-06-04 20:50:00
523,1,1,23.53,52.9,2026-06-04 21:00:00
524,1,1,24.32,58.89,2026-06-04 21:10:00
525,1,1,22.8,56.31,2026-06-04 21:20:00
526,1,1,22.75,54.3,2026-06-04 21:30:00
527,1,1,23.84,55.34,2026-06-04 21:40:00
528,1,1,24.52,54.32,2026-06-04 21:50:00
529,1,1,23.84,55.36,2026-06-04 22:00:00
530,1,1,113.94,,2026-06-04 22:10:00
531,1,1,23.4,56.24,2026-06-04 22:20:00
532,1,1,23.28,-1.08,2026-06-04 22:30:00
533,1,1,23.04,53.51,2026-06-04 22:40:00
534,1,1,22.7,53.48,2026-06-04 22:50:00
535,1,1,23.93,55.33,2026-06-04 23:00:00
536,1,1,41.99,56.93,2026-06-04 23:10:00
537,1,1,23.2,54.61,2026-06-04 23:20:00
538,1,1,22.73,51.79,2026-06-04 23:30:00
539,1,1,22.5,58.42,2026-06-04 23:40:00
540,1,1,,54.72,2026-06-04 23:50:00
541,1,1,22.15,53.58,2026-06-05 00:00:00
542,1,1,20.8,54.88,2026-06-05 00:10:00
543,1,1,23.19,51.22,2026-06-05 00:20:00
544,1,1,22.01,52.07,2026-06-05 00:30:00
545,1,1,21.79,54.51,2026-06-05 00:40:00
546,1,1,20.93,55.67,2026-06-05 00:50:00
547,1,1,23.24,53.98,2026-06-05 01:00:00
548,1,1,20.7,52.54,2026-06-05 01:10:00
549,1,1,23.73,49.03,2026-06-05 01:20:00
550,1,1,22.53,52.3,2026-06-05 01:30:00
551,1,1,23.52,53.38,2026-06-05 01:40:00
552,1,1,23.28,55.95,2026-06-05 01:50:00
553,1,1,24.5,54.51,2026-06-05 02:00:00
554,1,1,23.43,52.05,2026-06-05 02:10:00
555,1,1,24.18,53.61,2026-06-05 02:20:00
556,1,1,22.88,55.2,2026-06-05 02:30:00
557,1,1,22.19,55.83,2026-06-05 02:40:00
558,1,1,24.32,56.09,2026-06-05 02:50:00
559,1,1,22.4,55.4,2026-06-05 03:00:00
560,1,1,24.39,52.04,2026-06-05 03:10:00
561,1,1,23.07,57.7,2026-06-05 03:20:00
562,1,1,24.28,56.93,2026-06-05 03:30:00
563,1,1,25.69,57.21,2026-06-05 03:40:00
564,1,1,24.88,61.87,2026-06-05 03:50:00
565,1,1,24.33,55.02,2026-06-05 04:00:00
566,1,1,25.0,57.68,2026-06-05 04:10:00
567,1,1,24.39,54.92,2026-06-05 04:20:00
568,1,1,26.82,57.83,2026-06-05 04:30:00
569,1,1,26.82,57.83,2026-06-05 04:40:00
570,1,1,25.21,57.06,2026-06-05 04:50:00
571,1,1,25.21,57.06,2026-06-05 05:00:00
572,1,1,26.21,61.79,2026-06-05 05:10:00
573,1,1,26.18,57.42,2026-06-05 05:20:00
574,1,1,25.57,57.55,2026-06-05 05:30:00
575,1,1,25.95,57.82,2026-06-05 05:40:00
576,1,1,27.06,55.32,2026-06-05 05:50:00
577,1,1,27.19,58.24,2026-06-05 06:00:00
578,1,1,26.98,56.95,2026-06-05 06:10:00
579,1,1,27.91,61.9,2026-06-05 06:20:00
580,1,1,27.79,56.59,2026-06-05 06:30:00
581,1,1,43.77,60.63,2026-06-05 06:40:00
582,1,1,27.35,60.75,2026-06-05 06:50:00
583,1,1,27.98,60.58,2026-06-05 07:00:00
584,1,1,27.94,63.37,2026-06-05 07:10:00
585,1,1,28.85,91.86,2026-06-05 07:20:00
586,1,1,26.63,61.0,2026-06-05 07:30:00
587,1,1,29.19,58.83,2026-06-05 07:40:00
588,1,1,28.62,59.36,2026-06-05 07:50:00
589,1,1,27.96,64.32,2026-06-05 08:00:00
590,1,1,28.22,62.47,2026-06-05 08:10:00
591,1,1,27.3,65.0,2026-06-05 08:20:00
592,1,1,29.42,61.52,2026-06-05 08:30:00
593,1,1,29.53,59.22,2026-06-05 08:40:00
594,1,1,30.15,61.55,2026-06-05 08:50:00
595,1,1,,61.36,2026-06-05 09:00:00
596,1,1,28.98,63.87,2026-06-05 09:10:00
597,1,1,29.77,63.92,2026-06-05 09:20:00
598,1,1,29.67,63.77,2026-06-05 09:30:00
599,1,1,29.44,65.0,2026-06-05 09:40:00
600,1,1,28.62,65.0,2026-06-05 09:50:00
601,1,1,31.06,61.37,2026-06-05 10:00:00
602,1,1,31.83,65.0,2026-06-05 10:10:00
603,1,1,30.9,63.31,2026-06-05 10:20:00
604,1,1,30.02,62.91,2026-06-05 10:30:00
605,1,1,30.57,65.0,2026-06-05 10:40:00
606,1,1,30.46,61.64,2026-06-05 10:50:00
607,1,1,31.02,65.0,2026-06-05 11:00:00
608,1,1,30.93,65.0,2026-06-05 11:10:00
609,1,1,30.22,,2026-06-05 11:20:00
610,1,1,29.77,60.34,2026-06-05 11:30:00
611,1,1,30.67,63.45,2026-06-05 11:40:00
612,1,1,30.14,57.71,2026-06-05 11:50:00
613,1,1,29.5,65.0,2026-06-05 12:00:00
614,1,1,29.96,64.33,2026-06-05 12:10:00
615,1,1,29.37,65.0,2026-06-05 12:20:00
616,1,1,30.35,64.13,2026-06-05 12:30:00
617,1,1,32.3,96.97,2026-06-05 12:40:00
618,1,1,29.93,62.8,2026-06-05 12:50:00
619,1,1,30.77,63.18,2026-06-05 13:00:00
620,1,1,30.0,65.0,2026-06-05 13:10:00
621,1,1,30.17,65.0,2026-06-05 13:20:00
622,1,1,30.27,65.0,2026-06-05 13:30:00
623,1,1,30.41,64.97,2026-06-05 13:40:00
624,1,1,29.47,61.23,2026-06-05 13:50:00
625,1,1,30.33,64.8,2026-06-05 14:00:00
626,1,1,29.91,90.15,2026-06-05 14:10:00
627,1,1,28.36,62.79,2026-06-05 14:20:00
628,1,1,30.57,62.4,2026-06-05 14:30:00
629,1,1,27.76,61.9,2026-06-05 14:40:00
630,1,1,29.32,65.0,2026-06-05 14:50:00
631,1,1,28.16,61.19,2026-06-05 15:00:00
632,1,1,30.57,62.7,2026-06-05 15:10:00
633,1,1,29.52,61.85,2026-06-05 15:20:00
634,1,1,29.2,89.75,2026-06-05 15:30:00
635,1,1,29.5,58.51,2026-06-05 15:40:00
636,1,1,28.91,61.42,2026-06-05 15:50:00
637,1,1,28.01,60.82,2026-06-05 16:00:00
638,1,1,27.85,58.52,2026-06-05 16:10:00
639,1,1,27.91,58.25,2026-06-05 16:20:00
640,1,1,28.29,57.95,2026-06-05 16:30:00
641,1,1,28.44,57.67,2026-06-05 16:40:00
642,1,1,27.25,89.76,2026-06-05 16:50:00
643,1,1,27.37,90.41,2026-06-05 17:00:00
644,1,1,27.33,81.31,2026-06-05 17:10:00
645,1,1,27.63,,2026-06-05 17:20:00
646,1,1,25.42,55.56,2026-06-05 17:30:00
647,1,1,27.02,84.98,2026-06-05 17:40:00
648,1,1,26.42,54.6,2026-06-05 17:50:00
649,1,1,25.49,52.74,2026-06-05 18:00:00
650,1,1,26.14,57.64,2026-06-05 18:10:00
651,1,1,25.81,59.95,2026-06-05 18:20:00
652,1,1,26.94,57.22,2026-06-05 18:30:00
653,1,1,24.1,,2026-06-05 18:40:00
654,1,1,26.08,57.73,2026-06-05 18:50:00
655,1,1,26.25,54.56,2026-06-05 19:00:00
656,1,1,26.9,54.75,2026-06-05 19:10:00
657,1,1,25.73,3.9,2026-06-05 19:20:00
658,1,1,25.64,56.71,2026-06-05 19:30:00
659,1,1,24.73,58.75,2026-06-05 19:40:00
660,1,1,24.46,52.26,2026-06-05 19:50:00
661,1,1,23.86,56.72,2026-06-05 20:00:00
662,1,1,24.67,52.29,2026-06-05 20:10:00
663,1,1,23.63,54.07,2026-06-05 20:20:00
664,1,1,23.77,52.29,2026-06-05 20:30:00
665,1,1,23.43,53.41,2026-06-05 20:40:00
666,1,1,23.43,53.41,2026-06-05 20:50:00
667,1,1,23.55,53.74,2026-06-05 21:00:00
668,1,1,23.66,52.73,2026-06-05 21:10:00
669,1,1,23.66,52.73,2026-06-05 21:20:00
670,1,1,22.4,54.38,2026-06-05 21:30:00
671,1,1,23.81,50.74,2026-06-05 21:40:00
672,1,1,23.15,53.35,2026-06-05 21:50:00
673,1,1,23.31,53.64,2026-06-05 22:00:00
674,1,1,21.79,51.02,2026-06-05 22:10:00
675,1,1,22.9,55.5,2026-06-05 22:20:00
676,1,1,21.03,54.03,2026-06-05 22:30:00
677,1,1,23.69,52.95,2026-06-05 22:40:00
678,1,1,23.13,51.77,2026-06-05 22:50:00
679,1,1,22.54,49.86,2026-06-05 23:00:00
680,1,1,20.72,54.92,2026-06-05 23:10:00
681,1,1,21.77,52.08,2026-06-05 23:20:00
682,1,1,21.43,50.12,2026-06-05 23:30:00
683,1,1,22.38,51.45,2026-06-05 23:40:00
684,1,1,22.81,53.79,2026-06-05 23:50:00
685,1,1,22.76,53.35,2026-06-06 00:00:00
686,1,1,23.77,50.73,2026-06-06 00:10:00
687,1,1,22.47,55.13,2026-06-06 00:20:00
688,1,1,23.55,50.04,2026-06-06 00:30:00
689,1,1,22.31,55.62,2026-06-06 00:40:00
690,1,1,23.0,53.33,2026-06-06 00:50:00
691,1,1,22.46,52.21,2026-06-06 01:00:00
692,1,1,22.92,82.55,2026-06-06 01:10:00
693,1,1,22.8,51.73,2026-06-06 01:20:00
694,1,1,23.23,91.99,2026-06-06 01:30:00
695,1,1,22.27,54.39,2026-06-06 01:40:00
696,1,1,22.99,54.84,2026-06-06 01:50:00
697,1,1,23.98,53.8,2026-06-06 02:00:00
698,1,1,24.03,48.83,2026-06-06 02:10:00
699,1,1,24.5,54.38,2026-06-06 02:20:00
700,1,1,24.19,51.31,2026-06-06 02:30:00
701,1,1,22.77,54.16,2026-06-06 02:40:00
702,1,1,23.54,54.57,2026-06-06 02:50:00
703,1,1,24.54,50.62,2026-06-06 03:00:00
704,1,1,24.58,54.31,2026-06-06 03:10:00
705,1,1,23.77,51.5,2026-06-06 03:20:00
706,1,1,24.47,49.78,2026-06-06 03:30:00
707,1,1,24.72,51.79,2026-06-06 03:40:00
708,1,1,24.39,54.7,2026-06-06 03:50:00
709,1,1,24.39,54.7,2026-06-06 04:00:00
710,1,1,24.1,54.29,2026-06-06 04:10:00
711,1,1,25.83,56.56,2026-06-06 04:20:00
712,1,1,24.66,55.2,2026-06-06 04:30:00
713,1,1,23.88,56.64,2026-06-06 04:40:00
714,1,1,23.89,57.57,2026-06-06 04:50:00
715,1,1,25.57,61.04,2026-06-06 05:00:00
716,1,1,24.75,56.26,2026-06-06 05:10:00
717,1,1,27.24,59.05,2026-06-06 05:20:00
718,1,1,25.42,57.32,2026-06-06 05:30:00
719,1,1,26.15,57.64,2026-06-06 05:40:00
720,1,1,43.07,57.11,2026-06-06 05:50:00
721,1,1,26.86,57.04,2026-06-06 06:00:00
722,1,1,25.38,59.68,2026-06-06 06:10:00
723,1,1,,56.46,2026-06-06 06:20:00
724,1,1,26.8,55.11,2026-06-06 06:30:00
725,1,1,26.37,57.24,2026-06-06 06:40:00
726,1,1,28.35,96.65,2026-06-06 06:50:00
727,1,1,27.73,58.44,2026-06-06 07:00:00
728,1,1,28.4,57.85,2026-06-06 07:10:00
729,1,1,26.61,56.36,2026-06-06 07:20:00
730,1,1,27.61,56.81,2026-06-06 07:30:00
731,1,1,28.52,58.57,2026-06-06 07:40:00
732,1,1,30.25,56.21,2026-06-06 07:50:00
733,1,1,28.66,95.1,2026-06-06 08:00:00
734,1,1,28.76,55.39,2026-06-06 08:10:00
735,1,1,28.98,64.02,2026-06-06 08:20:00
736,1,1,28.57,60.9,2026-06-06 08:30:00
737,1,1,29.89,60.21,2026-06-06 08:40:00
738,1,1,28.74,56.14,2026-06-06 08:50:00
739,1,1,29.84,60.62,2026-06-06 09:00:00
740,1,1,90.92,61.23,2026-06-06 09:10:00
741,1,1,28.49,63.21,2026-06-06 09:20:00
742,1,1,28.56,59.92,2026-06-06 09:30:00
743,1,1,31.31,63.61,2026-06-06 09:40:00
744,1,1,31.31,63.61,2026-06-06 09:50:00
745,1,1,29.54,61.72,2026-06-06 10:00:00
746,1,1,30.08,85.22,2026-06-06 10:10:00
747,1,1,43.78,60.72,2026-06-06 10:20:00
748,1,1,30.04,60.19,2026-06-06 10:30:00
749,1,1,30.35,61.12,2026-06-06 10:40:00
750,1,1,31.5,62.97,2026-06-06 10:50:00
751,1,1,29.31,63.35,2026-06-06 11:00:00
752,1,1,29.79,60.9,2026-06-06 11:10:00
753,1,1,30.69,61.1,2026-06-06 11:20:00
754,1,1,31.18,60.56,2026-06-06 11:30:00
755,1,1,29.99,60.81,2026-06-06 11:40:00
756,1,1,30.04,64.32,2026-06-06 11:50:00
757,1,1,31.0,65.0,2026-06-06 12:00:00
758,1,1,32.31,60.04,2026-06-06 12:10:00
759,1,1,30.54,94.75,2026-06-06 12:20:00
760,1,1,29.96,59.93,2026-06-06 12:30:00
761,1,1,29.6,61.71,2026-06-06 12:40:00
762,1,1,29.43,63.63,2026-06-06 12:50:00
763,1,1,29.63,65.0,2026-06-06 13:00:00
764,1,1,29.95,61.96,2026-06-06 13:10:00
765,1,1,29.22,65.0,2026-06-06 13:20:00
766,1,1,31.09,62.24,2026-06-06 13:30:00
767,1,1,29.05,61.97,2026-06-06 13:40:00
768,1,1,29.15,64.36,2026-06-06 13:50:00
769,1,1,30.61,61.51,2026-06-06 14:00:00
770,1,1,27.92,92.68,2026-06-06 14:10:00
771,1,1,30.66,57.88,2026-06-06 14:20:00
772,1,1,29.91,62.96,2026-06-06 14:30:00
773,1,1,28.24,60.77,2026-06-06 14:40:00
774,1,1,29.67,60.03,2026-06-06 14:50:00
775,1,1,27.85,59.81,2026-06-06 15:00:00
776,1,1,28.94,60.0,2026-06-06 15:10:00
777,1,1,28.62,59.24,2026-06-06 15:20:00
778,1,1,28.9,60.83,2026-06-06 15:30:00
779,1,1,28.55,58.94,2026-06-06 15:40:00
780,1,1,28.72,55.72,2026-06-06 15:50:00
781,1,1,28.88,59.37,2026-06-06 16:00:00
782,1,1,28.38,61.09,2026-06-06 16:10:00
783,1,1,26.63,55.01,2026-06-06 16:20:00
784,1,1,28.25,58.74,2026-06-06 16:30:00
785,1,1,28.0,57.61,2026-06-06 16:40:00
786,1,1,28.23,60.18,2026-06-06 16:50:00
787,1,1,27.92,57.58,2026-06-06 17:00:00
788,1,1,25.68,59.42,2026-06-06 17:10:00
789,1,1,28.17,58.94,2026-06-06 17:20:00
790,1,1,26.32,58.77,2026-06-06 17:30:00
791,1,1,27.54,60.32,2026-06-06 17:40:00
792,1,1,25.97,95.98,2026-06-06 17:50:00
793,1,1,26.55,54.51,2026-06-06 18:00:00
794,1,1,26.66,57.67,2026-06-06 18:10:00
795,1,1,26.22,56.73,2026-06-06 18:20:00
796,1,1,25.77,59.02,2026-06-06 18:30:00
797,1,1,11.95,54.66,2026-06-06 18:40:00
798,1,1,24.44,52.99,2026-06-06 18:50:00
799,1,1,23.83,55.45,2026-06-06 19:00:00
800,1,1,23.83,55.45,2026-06-06 19:10:00
801,1,1,24.62,82.75,2026-06-06 19:20:00
802,1,1,25.51,55.69,2026-06-06 19:30:00
803,1,1,24.26,54.19,2026-06-06 19:40:00
804,1,1,25.49,55.11,2026-06-06 19:50:00
805,1,1,23.38,55.43,2026-06-06 20:00:00
806,1,1,23.48,56.75,2026-06-06 20:10:00
807,1,1,25.02,54.31,2026-06-06 20:20:00
808,1,1,24.19,53.12,2026-06-06 20:30:00
809,1,1,108.1,52.62,2026-06-06 20:40:00
810,1,1,23.3,50.8,2026-06-06 20:50:00
811,1,1,,,2026-06-06 21:00:00
812,1,1,41.44,56.48,2026-06-06 21:10:00
813,1,1,,54.15,2026-06-06 21:20:00
814,1,1,24.46,51.64,2026-06-06 21:30:00
815,1,1,23.3,48.4,2026-06-06 21:40:00
816,1,1,23.34,50.16,2026-06-06 21:50:00
817,1,1,23.2,49.04,2026-06-06 22:00:00
818,1,1,23.39,54.1,2026-06-06 22:10:00
819,1,1,22.25,49.67,2026-06-06 22:20:00
820,1,1,21.08,51.31,2026-06-06 22:30:00
821,1,1,22.28,48.65,2026-06-06 22:40:00
822,1,1,23.05,50.77,2026-06-06 22:50:00
823,1,1,21.78,50.49,2026-06-06 23:00:00
824,1,1,23.45,52.74,2026-06-06 23:10:00
825,1,1,22.46,52.72,2026-06-06 23:20:00
826,1,1,21.61,51.51,2026-06-06 23:30:00
827,1,1,22.63,50.47,2026-06-06 23:40:00
828,1,1,22.85,80.78,2026-06-06 23:50:00
829,1,1,20.17,53.75,2026-06-07 00:00:00
830,1,1,20.07,50.13,2026-06-07 00:10:00
831,1,1,23.34,50.73,2026-06-07 00:20:00
832,1,1,,49.19,2026-06-07 00:30:00
833,1,1,23.38,47.56,2026-06-07 00:40:00
834,1,1,23.5,51.32,2026-06-07 00:50:00
835,1,1,21.68,50.31,2026-06-07 01:00:00
836,1,1,21.87,53.26,2026-06-07 01:10:00
837,1,1,23.33,48.15,2026-06-07 01:20:00
838,1,1,22.48,49.93,2026-06-07 01:30:00
839,1,1,23.91,49.03,2026-06-07 01:40:00
840,1,1,24.24,51.75,2026-06-07 01:50:00
841,1,1,22.11,50.56,2026-06-07 02:00:00
842,1,1,22.49,49.47,2026-06-07 02:10:00
843,1,1,23.3,49.67,2026-06-07 02:20:00
844,1,1,21.58,51.49,2026-06-07 02:30:00
845,1,1,21.99,50.87,2026-06-07 02:40:00
846,1,1,22.82,50.76,2026-06-07 02:50:00
847,1,1,11.26,52.76,2026-06-07 03:00:00
848,1,1,23.27,53.22,2026-06-07 03:10:00
849,1,1,23.11,54.76,2026-06-07 03:20:00
850,1,1,23.1,52.53,2026-06-07 03:30:00
851,1,1,23.74,53.6,2026-06-07 03:40:00
852,1,1,23.84,52.9,2026-06-07 03:50:00
853,1,1,24.31,,2026-06-07 04:00:00
854,1,1,25.04,54.27,2026-06-07 04:10:00
855,1,1,24.74,53.12,2026-06-07 04:20:00
856,1,1,25.61,53.7,2026-06-07 04:30:00
857,1,1,24.89,86.14,2026-06-07 04:40:00
858,1,1,24.22,56.1,2026-06-07 04:50:00
859,1,1,23.95,55.2,2026-06-07 05:00:00
860,1,1,26.89,55.94,2026-06-07 05:10:00
861,1,1,25.94,54.04,2026-06-07 05:20:00
862,1,1,26.0,54.87,2026-06-07 05:30:00
863,1,1,39.59,55.0,2026-06-07 05:40:00
864,1,1,25.68,53.06,2026-06-07 05:50:00
865,1,1,26.81,57.08,2026-06-07 06:00:00
866,1,1,26.86,58.13,2026-06-07 06:10:00
867,1,1,26.92,57.19,2026-06-07 06:20:00
868,1,1,27.27,56.43,2026-06-07 06:30:00
869,1,1,26.77,61.25,2026-06-07 06:40:00
870,1,1,26.77,61.25,2026-06-07 06:50:00
871,1,1,27.74,54.41,2026-06-07 07:00:00
872,1,1,28.6,57.23,2026-06-07 07:10:00
873,1,1,41.86,60.0,2026-06-07 07:20:00
874,1,1,29.45,59.13,2026-06-07 07:30:00
875,1,1,28.18,82.66,2026-06-07 07:40:00
876,1,1,28.32,56.87,2026-06-07 07:50:00
877,1,1,28.97,59.32,2026-06-07 08:00:00
878,1,1,28.66,56.96,2026-06-07 08:10:00
879,1,1,94.78,58.57,2026-06-07 08:20:00
880,1,1,26.85,59.29,2026-06-07 08:30:00
881,1,1,26.85,59.29,2026-06-07 08:40:00
882,1,1,28.81,60.51,2026-06-07 08:50:00
883,1,1,29.01,59.57,2026-06-07 09:00:00
884,1,1,30.04,58.56,2026-06-07 09:10:00
885,1,1,30.36,57.63,2026-06-07 09:20:00
886,1,1,29.91,,2026-06-07 09:30:00
887,1,1,30.3,63.69,2026-06-07 09:40:00
888,1,1,29.26,57.21,2026-06-07 09:50:00
889,1,1,29.17,61.39,2026-06-07 10:00:00
890,1,1,30.45,88.39,2026-06-07 10:10:00
891,1,1,29.15,90.38,2026-06-07 10:20:00
892,1,1,30.49,61.5,2026-06-07 10:30:00
893,1,1,29.86,56.78,2026-06-07 10:40:00
894,1,1,29.83,58.27,2026-06-07 10:50:00
895,1,1,29.21,63.95,2026-06-07 11:00:00
896,1,1,30.62,61.31,2026-06-07 11:10:00
897,1,1,30.19,60.24,2026-06-07 11:20:00
898,1,1,31.24,60.54,2026-06-07 11:30:00
899,1,1,30.91,81.08,2026-06-07 11:40:00
900,1,1,28.91,,2026-06-07 11:50:00
901,1,1,30.55,58.04,2026-06-07 12:00:00
902,1,1,41.36,60.71,2026-06-07 12:10:00
903,1,1,29.75,61.39,2026-06-07 12:20:00
904,1,1,30.78,58.24,2026-06-07 12:30:00
905,1,1,30.57,62.54,2026-06-07 12:40:00
906,1,1,31.03,60.26,2026-06-07 12:50:00
907,1,1,29.99,59.13,2026-06-07 13:00:00
908,1,1,30.69,60.7,2026-06-07 13:10:00
909,1,1,30.76,60.5,2026-06-07 13:20:00
910,1,1,30.85,60.33,2026-06-07 13:30:00
911,1,1,30.75,61.79,2026-06-07 13:40:00
912,1,1,29.4,56.32,2026-06-07 13:50:00
913,1,1,42.62,60.34,2026-06-07 14:00:00
914,1,1,43.2,59.14,2026-06-07 14:10:00
915,1,1,30.9,57.47,2026-06-07 14:20:00
916,1,1,29.03,59.85,2026-06-07 14:30:00
917,1,1,29.88,60.27,2026-06-07 14:40:00
918,1,1,29.88,60.27,2026-06-07 14:50:00
919,1,1,29.12,59.09,2026-06-07 15:00:00
920,1,1,29.29,59.23,2026-06-07 15:10:00
921,1,1,29.69,59.73,2026-06-07 15:20:00
922,1,1,28.97,56.82,2026-06-07 15:30:00
923,1,1,28.85,58.2,2026-06-07 15:40:00
924,1,1,28.8,62.48,2026-06-07 15:50:00
925,1,1,28.08,58.71,2026-06-07 16:00:00
926,1,1,29.2,57.86,2026-06-07 16:10:00
927,1,1,30.06,56.7,2026-06-07 16:20:00
928,1,1,28.29,89.42,2026-06-07 16:30:00
929,1,1,28.07,58.73,2026-06-07 16:40:00
930,1,1,27.96,59.34,2026-06-07 16:50:00
931,1,1,27.96,,2026-06-07 17:00:00
932,1,1,27.68,54.94,2026-06-07 17:10:00
933,1,1,26.64,54.27,2026-06-07 17:20:00
934,1,1,27.77,55.2,2026-06-07 17:30:00
935,1,1,26.95,55.57,2026-06-07 17:40:00
936,1,1,27.26,53.78,2026-06-07 17:50:00
937,1,1,25.64,55.69,2026-06-07 18:00:00
938,1,1,26.81,55.68,2026-06-07 18:10:00
939,1,1,25.5,56.14,2026-06-07 18:20:00
940,1,1,25.38,53.51,2026-06-07 18:30:00
941,1,1,25.05,56.93,2026-06-07 18:40:00
942,1,1,26.14,55.32,2026-06-07 18:50:00
943,1,1,26.46,59.51,2026-06-07 19:00:00
944,1,1,23.93,52.19,2026-06-07 19:10:00
945,1,1,24.64,51.75,2026-06-07 19:20:00
946,1,1,24.11,52.63,2026-06-07 19:30:00
947,1,1,23.84,53.69,2026-06-07 19:40:00
948,1,1,40.27,53.78,2026-06-07 19:50:00
949,1,1,24.98,51.87,2026-06-07 20:00:00
950,1,1,26.05,52.89,2026-06-07 20:10:00
951,1,1,22.72,50.22,2026-06-07 20:20:00
952,1,1,22.67,52.08,2026-06-07 20:30:00
953,1,1,23.83,50.92,2026-06-07 20:40:00
954,1,1,25.41,52.78,2026-06-07 20:50:00
955,1,1,24.25,49.66,2026-06-07 21:00:00
956,1,1,22.75,51.43,2026-06-07 21:10:00
957,1,1,23.57,47.49,2026-06-07 21:20:00
958,1,1,23.18,51.08,2026-06-07 21:30:00
959,1,1,23.05,49.29,2026-06-07 21:40:00
960,1,1,22.69,50.43,2026-06-07 21:50:00
961,1,1,23.11,51.87,2026-06-07 22:00:00
962,1,1,23.82,49.96,2026-06-07 22:10:00
963,1,1,22.51,51.31,2026-06-07 22:20:00
964,1,1,23.29,49.47,2026-06-07 22:30:00
965,1,1,23.37,52.21,2026-06-07 22:40:00
966,1,1,23.72,53.73,2026-06-07 22:50:00
967,1,1,21.94,50.13,2026-06-07 23:00:00
968,1,1,22.6,49.84,2026-06-07 23:10:00
969,1,1,22.04,47.01,2026-06-07 23:20:00
970,1,1,22.61,48.4,2026-06-07 23:30:00
971,1,1,22.58,48.32,2026-06-07 23:40:00
972,1,1,21.62,50.35,2026-06-07 23:50:00
973,1,1,22.62,51.02,2026-06-08 00:00:00
974,1,1,24.25,89.88,2026-06-08 00:10:00
975,1,1,21.49,53.03,2026-06-08 00:20:00
976,1,1,21.8,47.79,2026-06-08 00:30:00
977,1,1,,49.72,2026-06-08 00:40:00
978,1,1,21.87,97.72,2026-06-08 00:50:00
979,1,1,21.99,47.19,2026-06-08 01:00:00
980,1,1,23.44,51.01,2026-06-08 01:10:00
981,1,1,22.24,46.92,2026-06-08 01:20:00
982,1,1,22.21,50.04,2026-06-08 01:30:00
983,1,1,23.81,48.16,2026-06-08 01:40:00
984,1,1,22.88,51.67,2026-06-08 01:50:00
985,1,1,21.13,52.48,2026-06-08 02:00:00
986,1,1,22.18,51.18,2026-06-08 02:10:00
987,1,1,23.42,52.79,2026-06-08 02:20:00
988,1,1,23.77,45.99,2026-06-08 02:30:00
989,1,1,22.81,51.15,2026-06-08 02:40:00
990,1,1,23.39,51.96,2026-06-08 02:50:00
991,1,1,41.99,52.36,2026-06-08 03:00:00
992,1,1,23.43,52.12,2026-06-08 03:10:00
993,1,1,23.06,52.71,2026-06-08 03:20:00
994,1,1,24.79,,2026-06-08 03:30:00
995,1,1,21.75,49.21,2026-06-08 03:40:00
996,1,1,105.32,50.85,2026-06-08 03:50:00
997,1,1,24.51,54.33,2026-06-08 04:00:00
998,1,1,24.87,53.21,2026-06-08 04:10:00
999,1,1,25.1,53.88,2026-06-08 04:20:00
1000,1,1,26.79,54.61,2026-06-08 04:30:00
1001,1,1,23.87,53.76,2026-06-08 04:40:00
1002,1,1,26.21,55.47,2026-06-08 04:50:00
1003,1,1,25.12,55.59,2026-06-08 05:00:00
1004,1,1,26.38,58.61,2026-06-08 05:10:00
1005,1,1,25.21,52.65,2026-06-08 05:20:00
1006,1,1,25.73,52.89,2026-06-08 05:30:00
1007,1,1,25.44,,2026-06-08 05:40:00
1008,1,1,25.98,55.02,2026-06-08 05:50:00
1009,1,1,26.11,58.36,2026-06-08 06:00:00
1010,1,1,26.69,57.28,2026-06-08 06:10:00
1011,1,1,27.06,56.56,2026-06-08 06:20:00
1012,1,1,27.25,57.85,2026-06-08 06:30:00
1013,1,1,27.24,56.31,2026-06-08 06:40:00
1014,1,1,27.66,54.94,2026-06-08 06:50:00
1015,1,1,27.86,60.19,2026-06-08 07:00:00
1016,1,1,27.49,56.76,2026-06-08 07:10:00
1017,1,1,28.87,58.4,2026-06-08 07:20:00
1018,1,1,28.04,51.54,2026-06-08 07:30:00
1019,1,1,28.6,52.06,2026-06-08 07:40:00
1020,1,1,29.52,57.02,2026-06-08 07:50:00
1021,1,1,29.3,55.06,2026-06-08 08:00:00
1022,1,1,27.41,57.56,2026-06-08 08:10:00
1023,1,1,28.77,56.23,2026-06-08 08:20:00
1024,1,1,29.0,62.91,2026-06-08 08:30:00
1025,1,1,29.74,59.64,2026-06-08 08:40:00
1026,1,1,29.88,,2026-06-08 08:50:00
1027,1,1,29.18,53.73,2026-06-08 09:00:00
1028,1,1,29.3,82.58,2026-06-08 09:10:00
1029,1,1,29.3,82.58,2026-06-08 09:20:00
1030,1,1,30.27,59.54,2026-06-08 09:30:00
1031,1,1,30.27,58.28,2026-06-08 09:40:00
1032,1,1,30.03,56.1,2026-06-08 09:50:00
1033,1,1,28.21,58.87,2026-06-08 10:00:00
1034,1,1,30.31,61.08,2026-06-08 10:10:00
1035,1,1,31.38,61.89,2026-06-08 10:20:00
