id_lote,tipo_proceso,horas_transcurridas,horas_restantes,temperatura_grano,temperatura_ambiental,humedad_ambiental,humedad_grano,lluvia,luz,_es_anomalia,_severidad,_tipo_anomalia,_calidad_final_lote,delta_temp
4,lavado,90,65,30.27,27.36,46.85,31.75,0.0,0.0,False,normal,normal,excelente,2.91
63,natural,164,348,31.37,29.59,56.15,34.66,0.0,2615.6,False,normal,normal,baja,1.7800000000000011
50,natural,522,73,34.07,31.93,46.55,15.59,0.0,0.0,False,normal,normal,regular,2.1400000000000006
44,honey,152,318,28.14,25.67,50.76,36.55,0.0,38121.3,False,normal,normal,baja,2.469999999999999
47,honey,170,157,28.81,26.41,53.74,29.0,0.0,1291.7,False,normal,normal,baja,2.3999999999999986
42,honey,126,83,27.32,25.12,58.07,28.4,0.0,966.9,False,normal,normal,baja,2.1999999999999993
62,natural,6,555,28.89,22.39,90.65,48.09,0.551,0.0,True,critico,humedad_ambiental_alta,baja,6.5
53,natural,212,109,31.41,28.95,50.51,22.4,0.0,532.4,False,normal,normal,regular,2.460000000000001
60,natural,452,195,31.65,29.84,51.38,23.28,0.0,0.0,False,normal,normal,baja,1.8099999999999987
60,natural,238,409,29.35,26.64,60.53,37.94,0.0,1178.2,False,normal,normal,baja,2.710000000000001
29,honey,406,61,27.54,25.41,57.11,14.48,0.0,1571.2,False,normal,normal,baja,2.129999999999999
17,lavado,164,12,26.27,23.92,50.79,12.65,0.0,3602.6,False,normal,normal,buena,2.349999999999998
36,honey,144,204,27.27,23.89,53.79,33.32,0.0,0.0,False,normal,normal,buena,3.379999999999999
36,honey,78,270,28.51,26.75,52.11,40.92,0.0,2081.1,False,normal,normal,buena,1.7600000000000016
36,honey,276,72,34.34,31.62,47.28,19.43,0.0,50410.9,False,normal,normal,buena,2.7200000000000024
70,natural,68,232,28.99,27.25,56.68,37.22,0.0,0.0,False,normal,normal,regular,1.7399999999999984
39,honey,98,295,22.74,21.1,56.43,43.66,0.0,333.8,False,normal,normal,buena,1.639999999999997
71,natural,90,540,28.89,31.11,48.18,31.49,0.0,0.0,False,normal,normal,regular,-2.219999999999999
59,natural,38,609,41.08,36.36,43.96,45.68,0.0,71276.6,True,riesgo,secado_estancado,baja,4.719999999999999
56,natural,34,312,37.63,34.74,50.6,44.91,0.0,52522.4,True,riesgo,secado_estancado,buena,2.8900000000000006
52,natural,630,29,26.24,24.76,56.93,10.4,0.0,2033.1,False,normal,normal,baja,1.4799999999999969
4,lavado,118,37,25.41,23.03,55.27,23.38,0.0,0.0,False,normal,normal,excelente,2.379999999999999
52,natural,76,583,25.12,23.48,62.7,51.16,0.0,0.0,True,riesgo,secado_estancado,baja,1.6400000000000006
19,lavado,118,57,24.88,22.76,56.41,25.94,0.0,0.0,False,normal,normal,buena,2.1199999999999974
30,honey,102,376,25.62,22.72,55.91,40.03,0.0,0.0,False,normal,normal,buena,2.900000000000002
62,natural,206,355,37.66,34.08,47.94,34.52,0.0,61750.0,False,normal,normal,baja,3.5799999999999983
56,natural,52,294,30.3,28.3,49.63,42.74,0.0,1339.7,False,normal,normal,buena,2.0
35,honey,430,80,24.22,22.15,55.68,16.34,0.0,837.4,False,normal,normal,regular,2.0700000000000003
56,natural,156,190,36.2,34.15,41.85,32.36,0.0,49932.9,False,normal,normal,buena,2.0500000000000043
71,natural,10,620,35.83,31.02,46.59,55.14,0.0,64477.9,False,normal,normal,regular,4.809999999999999
63,natural,264,248,25.28,24.3,56.92,27.95,0.0,1965.6,False,normal,normal,baja,0.9800000000000004
49,natural,250,195,31.92,29.12,50.61,27.4,0.0,39457.2,False,normal,normal,regular,2.8000000000000007
54,natural,138,134,29.76,28.56,46.52,30.52,0.0,429.0,False,normal,normal,buena,1.2000000000000028
48,honey,232,246,33.28,30.56,46.07,30.43,0.0,34033.4,False,normal,normal,buena,2.7200000000000024
6,lavado,194,4,24.18,22.52,54.83,12.46,0.0,0.0,False,normal,normal,buena,1.6600000000000001
69,natural,80,176,31.43,29.18,53.76,42.4,0.0,26314.3,False,normal,normal,buena,2.25
66,natural,320,107,29.24,26.64,89.33,20.25,0.841,29753.6,True,critico,lluvia_detectada,regular,2.599999999999998
19,lavado,4,171,28.89,17.97,62.38,31.49,0.0,0.0,False,normal,normal,buena,10.920000000000002
33,honey,354,66,30.76,28.49,47.04,17.99,0.0,0.0,False,normal,normal,buena,2.270000000000003
62,natural,468,93,35.94,31.43,51.64,14.9,0.0,66616.4,False,normal,normal,baja,4.509999999999998
29,honey,156,311,34.38,30.7,82.54,34.76,0.522,63686.1,True,critico,lluvia_detectada,baja,3.6800000000000033
52,natural,574,85,27.26,25.5,60.69,14.97,0.0,0.0,False,normal,normal,baja,1.7600000000000016
66,natural,16,411,38.14,36.16,47.63,44.9,0.0,31801.1,True,advertencia,temperatura_alta,regular,1.980000000000004
15,lavado,58,123,28.97,27.18,44.53,39.3,0.0,39549.0,False,normal,normal,buena,1.7899999999999991
28,honey,30,178,27.18,24.06,56.16,44.82,0.0,2615.0,False,normal,normal,buena,3.120000000000001
66,natural,58,369,31.82,31.55,52.17,41.76,0.0,70400.6,False,normal,normal,regular,0.2699999999999996
25,honey,106,318,31.98,28.21,53.47,42.05,0.0,70740.6,False,normal,normal,buena,3.7699999999999996
55,natural,216,33,28.09,25.9,56.29,16.0,0.0,2556.3,False,normal,normal,excelente,2.1900000000000013
72,natural,310,6,28.89,26.15,55.38,12.24,0.0,1517.2,False,normal,normal,regular,2.740000000000002
14,lavado,134,43,33.52,30.74,43.32,21.05,0.0,46430.8,False,normal,normal,buena,2.7800000000000047
37,honey,44,335,29.76,27.69,51.56,51.02,0.0,0.0,False,normal,normal,regular,2.0700000000000003
19,lavado,32,143,27.09,25.48,53.39,48.01,0.0,29458.7,False,normal,normal,buena,1.6099999999999994
70,natural,218,82,23.82,22.03,59.43,19.94,0.0,1068.4,False,normal,normal,regular,1.7899999999999991
57,natural,22,495,26.4,24.39,58.18,53.31,0.0,0.0,False,normal,normal,buena,2.009999999999998
34,honey,156,39,34.36,32.1,48.05,19.91,0.0,45175.5,False,normal,normal,excelente,2.259999999999998
22,lavado,174,30,27.2,24.61,52.56,17.83,0.0,0.0,False,normal,normal,regular,2.59
19,lavado,8,167,27.01,24.29,46.53,53.11,0.0,21360.6,False,normal,normal,buena,2.7200000000000024
56,natural,132,214,37.44,34.93,43.76,34.61,0.0,55026.3,False,normal,normal,buena,2.509999999999998
45,honey,192,49,24.5,22.47,54.5,19.32,0.0,0.0,False,normal,normal,buena,2.030000000000001
37,honey,78,301,26.93,24.78,58.41,47.47,0.0,0.0,False,normal,normal,regular,2.1499999999999986
8,lavado,14,142,30.13,27.83,50.0,49.0,0.0,64602.8,False,normal,normal,excelente,2.3000000000000007
65,natural,250,101,33.98,31.75,52.87,21.7,0.0,45435.0,False,normal,normal,buena,2.229999999999997
60,natural,356,291,31.12,29.63,50.27,29.79,0.0,2863.2,False,normal,normal,baja,1.490000000000002
14,lavado,106,71,30.64,28.03,54.47,28.22,0.0,45962.9,False,normal,normal,buena,2.6099999999999994
49,natural,2,443,24.99,23.05,55.36,48.02,0.0,0.0,False,normal,normal,regular,1.9399999999999977
44,honey,426,44,30.02,26.83,52.83,14.59,0.0,2908.3,False,normal,normal,baja,3.1900000000000013
11,lavado,132,81,31.36,27.65,50.35,28.44,0.0,58281.3,False,normal,normal,excelente,3.710000000000001
53,natural,208,113,34.01,31.45,47.9,22.96,0.0,32652.2,False,normal,normal,regular,2.5599999999999987
29,honey,246,221,23.97,20.82,96.26,29.73,0.859,72.7,True,critico,humedad_ambiental_alta,baja,3.1499999999999986
48,honey,96,382,22.77,21.42,49.75,42.73,0.0,0.0,False,normal,normal,buena,1.3499999999999979
28,honey,60,148,34.17,28.72,49.36,38.65,0.0,86268.5,False,normal,normal,buena,5.450000000000003
65,natural,194,157,27.88,25.67,59.54,27.52,0.0,565.7,False,normal,normal,buena,2.2099999999999973
67,natural,48,256,25.68,23.77,58.15,45.96,0.0,585.8,False,normal,normal,buena,1.9100000000000001
46,honey,470,48,34.49,31.81,57.95,13.23,0.0,53294.2,False,normal,normal,baja,2.6800000000000033
2,lavado,78,71,23.8,21.52,52.77,31.58,0.0,1533.6,False,normal,normal,excelente,2.280000000000001
54,natural,266,6,22.8,22.39,55.56,12.77,0.0,18.7,False,normal,normal,buena,0.41000000000000014
61,natural,186,196,35.2,32.63,51.07,31.29,0.0,524.0,False,normal,normal,excelente,2.5700000000000003
32,honey,102,186,26.0,23.39,51.99,40.64,0.0,0.0,False,normal,normal,excelente,2.6099999999999994
37,honey,38,341,34.24,31.15,48.12,52.08,0.0,62150.6,False,normal,normal,regular,3.0900000000000034
39,honey,260,133,29.28,26.44,55.28,24.9,0.0,450.0,False,normal,normal,buena,2.84
16,lavado,46,160,26.97,24.6,63.19,43.62,0.0,816.9,False,normal,normal,excelente,2.3699999999999974
29,honey,126,341,27.56,24.63,59.25,36.1,0.0,0.0,False,normal,normal,baja,2.9299999999999997
47,honey,192,135,25.71,24.09,55.15,24.67,0.0,1888.2,False,normal,normal,baja,1.620000000000001
70,natural,160,140,34.16,32.3,51.7,26.48,0.0,41574.7,False,normal,normal,regular,1.8599999999999994
29,honey,48,419,23.55,21.3,58.25,44.36,0.0,0.0,False,normal,normal,baja,2.25
31,honey,4,376,22.04,20.96,55.62,55.64,0.0,1355.5,False,normal,normal,buena,1.0799999999999983
40,honey,128,137,29.96,27.14,52.12,28.75,0.0,31398.1,False,normal,normal,buena,2.8200000000000003
63,natural,380,132,31.52,29.92,52.48,20.24,0.0,1936.9,False,normal,normal,baja,1.5999999999999979
57,natural,414,103,27.07,25.7,58.36,19.11,0.0,0.0,False,normal,normal,buena,1.370000000000001
39,honey,268,125,24.1,22.12,58.72,23.47,0.0,1547.3,False,normal,normal,buena,1.9800000000000004
55,natural,86,163,38.12,35.58,45.23,31.49,0.0,44270.5,True,advertencia,temperatura_alta,excelente,2.539999999999999
62,natural,134,427,37.44,34.02,45.98,40.35,0.0,1430.2,False,normal,normal,baja,3.4199999999999946
57,natural,148,369,25.77,23.88,54.63,43.39,0.0,26.0,False,normal,normal,buena,1.8900000000000006
58,natural,346,36,32.99,30.3,50.25,16.05,0.0,62764.1,False,normal,normal,regular,2.6900000000000013
71,natural,42,588,35.82,33.53,47.83,52.29,0.0,1888.5,False,normal,normal,regular,2.289999999999999
14,lavado,24,153,24.06,21.52,56.8,45.48,0.0,1499.3,False,normal,normal,buena,2.539999999999999
26,honey,192,16,21.26,19.26,92.18,14.37,0.603,0.0,True,critico,humedad_ambiental_alta,regular,2.0
67,natural,240,64,26.01,23.65,53.61,19.24,0.0,598.9,False,normal,normal,buena,2.360000000000003
17,lavado,52,124,21.87,20.31,55.33,36.74,0.0,0.0,False,normal,normal,buena,1.5600000000000023
46,honey,366,152,29.58,26.78,53.12,22.42,0.0,0.0,True,riesgo,secado_estancado,baja,2.799999999999997
50,natural,274,321,35.87,31.59,40.96,34.26,0.0,67630.5,False,normal,normal,regular,4.279999999999998
39,honey,94,299,23.77,22.37,62.15,44.06,0.0,0.0,False,normal,normal,buena,1.3999999999999986
66,natural,40,387,38.92,36.12,48.59,42.91,0.0,38317.5,True,advertencia,temperatura_alta,regular,2.8000000000000043
44,honey,230,240,35.36,31.6,45.92,31.49,0.0,59767.6,True,advertencia,temperatura_alta,baja,3.759999999999998
62,natural,326,235,32.09,29.87,88.53,25.78,0.977,58791.6,True,critico,lluvia_detectada,baja,2.2200000000000024
30,honey,438,40,26.58,24.2,57.0,11.8,0.0,0.0,False,normal,normal,buena,2.379999999999999
55,natural,156,93,39.38,35.07,49.25,25.96,0.0,72918.1,True,advertencia,temperatura_alta,excelente,4.310000000000002
33,honey,178,242,30.53,26.83,52.83,35.94,0.0,55861.2,False,normal,normal,buena,3.700000000000003
24,lavado,160,17,32.22,30.32,54.05,31.49,0.0,21754.1,False,normal,normal,excelente,1.8999999999999986
57,natural,308,209,30.23,27.8,52.26,30.05,0.0,0.0,False,normal,normal,buena,2.4299999999999997
62,natural,52,509,27.52,24.59,53.31,45.36,0.0,0.0,False,normal,normal,baja,2.9299999999999997
40,honey,80,185,28.94,27.25,50.67,34.74,0.0,27371.0,False,normal,normal,buena,1.6900000000000013
46,honey,182,336,38.97,35.95,46.9,37.68,0.0,52651.6,True,riesgo,temperatura_alta,baja,3.019999999999996
51,natural,96,405,28.94,26.71,58.35,39.94,0.0,0.0,False,normal,normal,regular,2.2300000000000004
42,honey,170,39,21.42,19.59,55.79,18.98,0.0,171.0,False,normal,normal,baja,1.8300000000000018
22,lavado,124,80,24.03,22.93,55.44,29.14,0.0,1430.2,False,normal,normal,regular,1.1000000000000014
55,natural,82,167,28.89,32.24,51.88,38.73,0.0,42324.5,False,normal,normal,excelente,-3.3500000000000014
37,honey,316,63,25.34,23.57,54.34,17.5,0.0,0.0,False,normal,normal,regular,1.7699999999999996
30,honey,116,362,26.67,24.72,47.19,38.15,0.0,0.0,False,normal,normal,buena,1.9500000000000028
31,honey,218,162,28.89,18.92,55.59,31.65,0.0,0.0,False,normal,normal,buena,9.969999999999999
60,natural,58,589,35.3,30.66,49.16,50.71,0.0,72577.4,False,normal,normal,baja,4.639999999999997
46,honey,222,296,28.85,26.9,59.5,34.94,0.0,3111.8,False,normal,normal,baja,1.9500000000000028
7,lavado,56,132,26.81,24.52,51.24,41.14,0.0,24141.4,False,normal,normal,excelente,2.289999999999999
19,lavado,58,117,28.79,26.86,54.54,40.68,0.0,43229.7,False,normal,normal,buena,1.9299999999999997
50,natural,106,489,36.65,32.05,52.52,45.69,0.0,67178.2,False,normal,normal,regular,4.600000000000001
63,natural,404,108,32.18,29.36,48.98,16.7,0.0,0.0,False,normal,normal,baja,2.8200000000000003
63,natural,488,24,30.88,29.03,49.34,11.06,0.0,26803.3,False,normal,normal,baja,1.8499999999999979
22,lavado,98,106,21.97,20.78,63.94,35.27,0.0,0.0,False,normal,normal,regular,1.1899999999999977
62,natural,312,249,27.17,24.75,54.04,25.85,0.0,0.0,False,normal,normal,baja,2.4200000000000017
35,honey,94,416,24.53,21.88,53.87,46.4,0.0,0.0,False,normal,normal,regular,2.650000000000002
1,lavado,6,193,22.98,21.5,58.46,56.62,0.0,0.0,False,normal,normal,buena,1.4800000000000004
35,honey,460,50,25.59,23.89,52.35,14.14,0.0,1430.2,False,normal,normal,regular,1.6999999999999993
11,lavado,28,185,21.54,19.38,57.56,48.74,0.0,0.0,False,normal,normal,excelente,2.16
15,lavado,146,35,20.76,19.15,54.52,19.03,0.0,2087.5,False,normal,normal,buena,1.610000000000003
46,honey,354,164,33.63,31.81,51.7,23.25,0.0,0.0,False,normal,normal,baja,1.8200000000000038
15,lavado,140,41,26.82,24.32,48.59,20.75,0.0,1110.5,False,normal,normal,buena,2.5
61,natural,118,264,28.82,26.06,58.35,39.28,0.0,0.0,False,normal,normal,excelente,2.7600000000000016
59,natural,298,349,35.32,32.52,53.0,30.16,0.0,1430.2,True,riesgo,secado_estancado,baja,2.799999999999997
71,natural,154,476,31.04,28.04,83.42,44.11,0.859,48776.3,True,critico,lluvia_detectada,regular,3.0
60,natural,520,127,37.09,35.59,56.0,19.44,0.0,35559.4,False,normal,normal,baja,1.5
62,natural,532,29,25.95,23.33,54.87,11.46,0.0,0.0,False,normal,normal,baja,2.620000000000001
20,lavado,10,147,32.06,28.52,48.51,45.23,0.0,62221.1,False,normal,normal,buena,3.5400000000000027
57,natural,138,379,31.08,29.24,58.2,45.16,0.0,0.0,False,normal,normal,buena,1.8399999999999999
48,honey,250,228,30.3,27.26,48.31,28.73,0.0,60146.5,False,normal,normal,buena,3.039999999999999
29,honey,332,135,30.38,28.31,52.07,20.57,0.0,3540.6,False,normal,normal,baja,2.0700000000000003
13,lavado,182,27,33.85,31.51,45.55,17.48,0.0,46973.0,False,normal,normal,regular,2.34
37,honey,286,93,25.8,23.92,57.64,20.87,0.0,1193.6,False,normal,normal,regular,1.879999999999999
22,lavado,114,90,32.7,30.49,49.16,31.62,0.0,811.7,False,normal,normal,regular,2.2100000000000044
57,natural,302,215,35.45,32.32,47.87,30.32,0.0,52750.5,False,normal,normal,buena,3.1300000000000026
64,natural,4,301,25.14,23.31,51.52,51.24,0.0,0.0,False,normal,normal,buena,1.8300000000000018
50,natural,502,93,28.55,26.3,54.95,18.2,0.0,0.0,False,normal,normal,regular,2.25
46,honey,450,68,33.53,31.83,51.52,14.77,0.0,634.5,False,normal,normal,baja,1.7000000000000028
57,natural,450,67,31.71,29.88,50.06,17.35,0.0,0.0,False,normal,normal,buena,1.8300000000000018
57,natural,4,513,24.12,22.45,53.43,54.55,0.0,0.0,False,normal,normal,buena,1.6700000000000017
33,honey,382,38,28.89,21.41,56.06,15.01,0.0,0.0,False,normal,normal,buena,7.48
63,natural,480,32,27.81,25.75,55.31,12.81,0.0,0.0,False,normal,normal,baja,2.0599999999999987
1,lavado,84,115,25.18,23.0,89.46,39.48,0.774,54614.1,True,critico,lluvia_detectada,buena,2.1799999999999997
29,honey,430,37,28.47,25.93,55.81,31.49,0.0,131.1,False,normal,normal,baja,2.539999999999999
65,natural,18,333,34.81,33.15,47.01,48.61,0.0,750.0,False,normal,normal,buena,1.6600000000000037
49,natural,230,215,32.84,31.56,45.35,29.01,0.0,39263.7,False,normal,normal,regular,1.2800000000000047
71,natural,128,502,30.27,27.99,51.69,45.86,0.0,36461.7,False,normal,normal,regular,2.280000000000001
26,honey,152,56,26.71,24.57,54.97,22.41,0.0,32710.4,False,normal,normal,regular,2.1400000000000006
54,natural,12,260,35.13,31.55,45.31,47.86,0.0,67177.5,False,normal,normal,buena,3.580000000000002
59,natural,368,279,30.51,29.49,57.76,26.1,0.0,39818.6,False,normal,normal,baja,1.0200000000000031
51,natural,14,487,37.38,33.93,55.77,45.29,0.0,55257.1,False,normal,normal,regular,3.450000000000003
44,honey,76,394,23.0,20.69,56.03,44.2,0.0,6.1,False,normal,normal,baja,2.3099999999999987
48,honey,20,458,27.36,25.42,49.67,48.2,0.0,0.0,False,normal,normal,buena,1.9399999999999977
61,natural,206,176,37.23,34.1,47.07,28.45,0.0,61956.4,False,normal,normal,excelente,3.1299999999999955
27,honey,146,154,23.4,20.66,57.25,34.06,0.0,0.0,False,normal,normal,regular,2.7399999999999984
51,natural,306,195,34.48,32.98,50.77,23.8,0.0,4035.9,False,normal,normal,regular,1.5
41,honey,232,108,31.28,29.82,46.2,24.04,0.0,23967.0,False,normal,normal,excelente,1.4600000000000009
62,natural,180,381,38.34,33.31,52.56,35.91,0.0,71591.9,True,advertencia,temperatura_alta,baja,5.030000000000001
20,lavado,40,117,32.56,30.34,45.09,39.46,0.0,37871.1,False,normal,normal,buena,2.2200000000000024
14,lavado,42,135,31.45,29.03,55.2,42.07,0.0,0.0,False,normal,normal,buena,2.419999999999998
35,honey,60,450,33.89,30.01,44.59,47.73,0.0,66805.7,False,normal,normal,regular,3.879999999999999
36,honey,152,196,32.25,29.83,49.94,32.97,0.0,32809.1,False,normal,normal,buena,2.4200000000000017
48,honey,172,306,22.28,20.96,56.79,35.6,0.0,0.0,False,normal,normal,buena,1.3200000000000003
52,natural,404,255,30.4,26.83,52.83,26.86,0.0,1855.8,False,normal,normal,baja,3.5700000000000003
29,honey,456,11,20.92,19.24,87.96,11.1,0.629,2957.0,True,critico,lluvia_detectada,baja,1.6800000000000033
52,natural,434,225,25.15,22.68,56.81,25.41,0.0,0.0,False,normal,normal,baja,2.469999999999999
71,natural,466,164,33.97,30.86,51.33,21.34,0.0,57525.6,False,normal,normal,regular,3.1099999999999994
44,honey,12,458,33.52,29.35,47.19,49.3,0.0,75211.4,False,normal,normal,baja,4.170000000000002
65,natural,12,339,35.21,33.68,53.81,48.33,0.0,49555.4,False,normal,normal,buena,1.5300000000000011
62,natural,368,193,29.73,27.86,50.36,22.38,0.0,31305.3,False,normal,normal,baja,1.870000000000001
29,honey,124,343,26.59,26.83,52.83,36.43,0.0,0.0,False,normal,normal,baja,-0.23999999999999844
46,honey,14,504,36.42,33.25,48.53,50.95,0.0,60065.5,True,advertencia,temperatura_alta,baja,3.1700000000000017
39,honey,340,53,21.86,20.37,61.34,15.33,0.0,449.3,False,normal,normal,buena,1.4899999999999984
35,honey,200,310,27.98,26.83,52.83,36.29,0.0,38134.6,False,normal,normal,regular,1.1500000000000021
65,natural,276,75,37.43,34.92,50.4,19.25,0.0,41578.7,False,normal,normal,buena,2.509999999999998
26,honey,198,10,27.28,25.86,52.87,13.58,0.0,0.0,False,normal,normal,regular,1.4200000000000017
71,natural,276,354,40.39,35.48,45.09,35.73,0.0,82095.8,True,advertencia,temperatura_alta,regular,4.910000000000004
51,natural,6,495,29.35,28.48,54.61,46.29,0.0,1069.2,False,normal,normal,regular,0.870000000000001
44,honey,98,372,21.34,18.45,52.42,43.06,0.0,0.0,False,normal,normal,baja,2.8900000000000006
71,natural,222,408,30.9,27.54,54.93,39.35,0.0,433.6,True,riesgo,secado_estancado,regular,3.3599999999999994
49,natural,228,217,31.09,29.54,49.28,28.66,0.0,49715.6,False,normal,normal,regular,1.5500000000000007
36,honey,240,108,24.09,22.91,55.67,22.6,0.0,0.0,False,normal,normal,buena,1.1799999999999997
31,honey,24,356,21.7,20.02,58.39,53.74,0.0,582.2,False,normal,normal,buena,1.6799999999999997
33,honey,110,310,35.56,32.07,42.14,42.37,0.0,53424.8,True,advertencia,temperatura_alta,buena,3.490000000000002
53,natural,102,219,27.42,24.94,56.77,37.82,0.0,1430.2,False,normal,normal,regular,2.4800000000000004
51,natural,158,343,37.07,34.24,54.01,36.27,0.0,54762.2,False,normal,normal,regular,2.8299999999999983
33,honey,120,300,22.49,20.09,55.07,41.2,0.0,0.0,False,normal,normal,buena,2.3999999999999986
58,natural,354,28,31.82,29.95,47.84,14.17,0.0,2574.9,False,normal,normal,regular,1.870000000000001
52,natural,166,493,28.34,27.16,58.04,44.03,0.0,0.0,False,normal,normal,baja,1.1799999999999997
38,honey,176,45,27.53,26.84,50.5,18.91,0.0,27760.2,False,normal,normal,excelente,0.6900000000000013
32,honey,2,286,21.3,18.29,56.68,55.65,0.0,0.0,False,normal,normal,excelente,3.0100000000000016
35,honey,474,36,31.85,30.4,48.62,11.77,0.0,435.3,False,normal,normal,regular,1.4500000000000028
59,natural,120,527,26.15,24.58,51.27,39.65,0.0,0.0,False,normal,normal,baja,1.5700000000000003
